"effect","group","term","estimate","std.error","statistic","matching","outcome","n_treated","n_comparison","data","p.value","category","indicator","exposure","step"
"fixed",NA,"int_invol_sum_NCLE_4",0.115698261290483,0.132639148780169,0.872278375988647,TRUE,"post_clearing_area_log",13,10,"Short-term",NA,"Count (sum)"," NCLE","Involved",4
NA,NA,"int_invol_sum_RFAC_1",0,0,NA,TRUE,"post_clearing_area_log",11,9,"Short-term",NA,"Count (sum)"," RFAC","Involved",1
"fixed",NA,"int_invol_sum_TC_1",0.0131673889631886,0.069187152812599,0.190315519975997,TRUE,"post_clearing_area_log",109,62,"Short-term",NA,"Count (sum)"," TC","Involved",1
"fixed",NA,"int_invol_sum_OI_2",0.0606480958318795,0.0710380721887656,0.853740733148312,TRUE,"post_clearing_area_log",41,30,"Short-term",NA,"Count (sum)"," OI","Involved",2
"fixed",NA,"int_chnge_sum_CLE_2",-0.0329722825840688,0.112510293786613,-0.293060141204539,FALSE,"post_clearing_area_log",6,475,"Short-term",NA,"Count (sum)"," CLE","Changed behavior",2
"fixed",NA,"int_chnge_sum_NCLE_1",0.0828669087051652,0.0526022169936434,1.57535011718573,TRUE,"post_clearing_area_log",54,46,"Short-term",NA,"Count (sum)"," NCLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_2",0.231049060186648,0.231049060186648,1,TRUE,"post_clearing_area_log",6,6,"Short-term",NA,"Count (sum)"," NCLE","Changed behavior",2
NA,NA,"int_chnge_sum_RFAC_1",0,0,NA,TRUE,"post_clearing_area_log",2,2,"Short-term",NA,"Count (sum)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_sum_TC_1",-0.270805020110221,0.174363146500097,-1.55310927535981,TRUE,"post_clearing_area_log",12,10,"Short-term",NA,"Count (sum)"," TC","Changed behavior",1
"fixed",NA,"int_cat_tot_avail_1",-0.0030365017224857,0.00783797196497969,-0.387409107362579,TRUE,"post_clearing_area_log",337,144,"Short-term",NA,"Count (sum)","Total","Available",1
"fixed",NA,"int_cat_tot_avail_2",0.0989570785348378,0.0561377854734723,1.76275351263365,TRUE,"post_clearing_area_log",196,53,"Short-term",NA,"Count (sum)","Total","Available",2
"fixed",NA,"int_cat_tot_avail_4",0.101779880111926,0.0451944616025478,2.25204320403252,TRUE,"post_clearing_area_log",167,87,"Short-term",NA,"Count (sum)","Total","Available",4
"fixed",NA,"int_cat_tot_avail_5",-0.0378831823678659,0.0317634820525447,-1.1926646551281,TRUE,"post_clearing_area_log",41,29,"Short-term",NA,"Count (sum)","Total","Available",5
"fixed",NA,"int_cat_tot_avail_6",0.139515758237761,0.066600373353356,2.09481946140968,TRUE,"post_clearing_area_log",76,54,"Short-term",NA,"Count (sum)","Total","Available",6
"fixed",NA,"int_cat_tot_avail_7",0.0610952302716579,0.0455390830004898,1.34159992354262,TRUE,"post_clearing_area_log",70,41,"Short-term",NA,"Count (sum)","Total","Available",7
"fixed",NA,"int_cat_pos_avail_1",0.0185565069336348,0.0251691680720457,0.737271366320791,TRUE,"post_clearing_area_log",134,73,"Short-term",NA,"Count (sum)","Positive","Available",1
"fixed",NA,"int_cat_pos_avail_2",-0.0196180765833591,0.016491694777301,-1.18957310623777,TRUE,"post_clearing_area_log",79,56,"Short-term",NA,"Count (sum)","Positive","Available",2
"fixed",NA,"int_cat_pos_avail_3",0.0898861913530381,0.0555533384760024,1.61801601521872,TRUE,"post_clearing_area_log",125,72,"Short-term",NA,"Count (sum)","Positive","Available",3
"fixed",NA,"int_cat_pos_avail_5",0.312533371277344,0.146149782828335,2.13844567695622,TRUE,"post_clearing_area_log",32,21,"Short-term",NA,"Count (sum)","Positive","Available",5
"fixed",NA,"int_cat_pos_avail_6",0.061980668391537,0.0464304691982027,1.33491367763167,TRUE,"post_clearing_area_log",69,40,"Short-term",NA,"Count (sum)","Positive","Available",6
"fixed",NA,"int_cat_ena_avail_1",0.0303283404816039,0.0176901134445991,1.71442317634562,TRUE,"post_clearing_area_log",425,188,"Short-term",NA,"Count (sum)","Enabling","Available",1
"fixed",NA,"int_cat_ena_avail_2",0.0281018576990241,0.040577904436269,0.692540881285784,TRUE,"post_clearing_area_log",294,103,"Short-term",NA,"Count (sum)","Enabling","Available",2
"fixed",NA,"int_cat_ena_avail_3",0.0285812865414605,0.0385435262525819,0.741532737668129,TRUE,"post_clearing_area_log",87,48,"Short-term",NA,"Count (sum)","Enabling","Available",3
"fixed",NA,"int_cat_neg_avail_1",0.0090893081213931,0.0301934980081279,0.301035279812439,TRUE,"post_clearing_area_log",84,44,"Short-term",NA,"Count (sum)","Negative","Available",1
"fixed",NA,"int_cat_tot_invol_1",-0.0165934185755067,0.0189448889563509,-0.875878376154013,TRUE,"post_clearing_area_log",256,148,"Short-term",NA,"Count (sum)","Total","Involved",1
"fixed",NA,"int_cat_tot_invol_2",-0.031488596891364,0.0558617279264536,-0.563688200494285,TRUE,"post_clearing_area_log",97,78,"Short-term",NA,"Count (sum)","Total","Involved",2
"fixed",NA,"int_cat_tot_invol_3",0.104396643476792,0.0596562522870302,1.74996986023356,TRUE,"post_clearing_area_log",66,51,"Short-term",NA,"Count (sum)","Total","Involved",3
"fixed",NA,"int_cat_tot_invol_4",0.085149463209983,0.050311347839919,1.69245044837424,TRUE,"post_clearing_area_log",86,63,"Short-term",NA,"Count (sum)","Total","Involved",4
"fixed",NA,"int_cat_tot_invol_6",0.115698261290483,0.126216285044163,0.916666666666667,TRUE,"post_clearing_area_log",13,11,"Short-term",NA,"Count (sum)","Total","Involved",6
"fixed",NA,"int_cat_pos_invol_1",0.0473071255226201,0.0345289620166406,1.37007088425714,TRUE,"post_clearing_area_log",123,80,"Short-term",NA,"Count (sum)","Positive","Involved",1
"fixed",NA,"int_cat_pos_invol_2",0.105184332381367,0.0777155048934105,1.35345363226593,TRUE,"post_clearing_area_log",37,33,"Short-term",NA,"Count (sum)","Positive","Involved",2
"fixed",NA,"int_cat_pos_invol_3",0.130937481061101,0.102389230753498,1.27882083005715,TRUE,"post_clearing_area_log",47,31,"Short-term",NA,"Count (sum)","Positive","Involved",3
"fixed",NA,"int_cat_pos_invol_5",0.12533978306469,0.145678973776948,0.86038348441828,TRUE,"post_clearing_area_log",12,9,"Short-term",NA,"Count (sum)","Positive","Involved",5
"fixed",NA,"int_cat_ena_invol_1",0.0073417530083232,0.0225542652737861,0.32551505975485,TRUE,"post_clearing_area_log",293,167,"Short-term",NA,"Count (sum)","Enabling","Involved",1
"fixed",NA,"int_cat_ena_invol_2",-0.0718276341384092,0.0475500297899834,-1.51056969797188,TRUE,"post_clearing_area_log",102,77,"Short-term",NA,"Count (sum)","Enabling","Involved",2
"fixed",NA,"int_cat_ena_invol_3",0.0731344685031489,0.0822121695237499,0.889582028145132,TRUE,"post_clearing_area_log",34,27,"Short-term",NA,"Count (sum)","Enabling","Involved",3
NA,NA,"int_cat_neg_invol_1",0,0,NA,TRUE,"post_clearing_area_log",11,9,"Short-term",NA,"Count (sum)","Negative","Involved",1
"fixed",NA,"int_cat_tot_chnge_1",0.00828253726032988,0.0290067188697355,0.285538578062738,TRUE,"post_clearing_area_log",133,97,"Short-term",NA,"Count (sum)","Total","Changed behavior",1
"fixed",NA,"int_cat_tot_chnge_2",0.03381205758829,0.0351380762078582,0.962262628957711,TRUE,"post_clearing_area_log",41,38,"Short-term",NA,"Count (sum)","Total","Changed behavior",2
"fixed",NA,"int_cat_pos_chnge_1",0.0666065278769399,0.043606051754616,1.52746064357659,TRUE,"post_clearing_area_log",66,55,"Short-term",NA,"Count (sum)","Positive","Changed behavior",1
"fixed",NA,"int_cat_pos_chnge_2",0.106638027778453,0.111177829392131,0.959166304662544,TRUE,"post_clearing_area_log",13,12,"Short-term",NA,"Count (sum)","Positive","Changed behavior",2
NA,NA,"int_cat_pos_chnge_3",0,NA,NA,TRUE,"post_clearing_area_log",1,1,"Short-term",NA,"Count (sum)","Positive","Changed behavior",3
"fixed",NA,"int_cat_ena_chnge_1",-0.0384636711200042,0.0246899516392762,-1.55786741432159,TRUE,"post_clearing_area_log",91,69,"Short-term",NA,"Count (sum)","Enabling","Changed behavior",1
NA,NA,"int_cat_neg_chnge_1",0,0,NA,TRUE,"post_clearing_area_log",2,2,"Short-term",NA,"Count (sum)","Negative","Changed behavior",1
"fixed",NA,"int_avail_bin_CLE_1",0.0234345981340862,0.0841713406897864,0.278415407691491,TRUE,"post_clearing_area_log",188,93,"Long-term",NA,"Binary (any)"," CLE","Available",1
"fixed",NA,"int_avail_bin_EE_1",0.00737809719834081,0.0607953832607455,0.121359498083874,TRUE,"post_clearing_area_log",465,169,"Long-term",NA,"Binary (any)"," EE","Available",1
"fixed",NA,"int_avail_bin_FE_1",0.094716439693597,0.101252452799529,0.935448347914373,TRUE,"post_clearing_area_log",101,59,"Long-term",NA,"Binary (any)"," FE","Available",1
"fixed",NA,"int_avail_bin_NCLE_1",0.0717371622305863,0.0622543713186494,1.15232329410893,TRUE,"post_clearing_area_log",251,125,"Long-term",NA,"Binary (any)"," NCLE","Available",1
"fixed",NA,"int_avail_bin_RFAC_1",0.0581180814798685,0.0949231416510855,0.612264622398366,TRUE,"post_clearing_area_log",85,44,"Long-term",NA,"Binary (any)"," RFAC","Available",1
"fixed",NA,"int_avail_bin_TC_1",0.0529598254999114,0.095253206462695,0.555989950014466,TRUE,"post_clearing_area_log",279,56,"Long-term",NA,"Binary (any)"," TC","Available",1
"fixed",NA,"int_avail_bin_OI_1",-0.0214539743708547,0.085024569447162,-0.252326762844558,TRUE,"post_clearing_area_log",208,97,"Long-term",NA,"Binary (any)"," OI","Available",1
"fixed",NA,"int_invol_bin_CLE_1",-0.00702466975503946,0.0933211566009831,-0.0752741394438038,TRUE,"post_clearing_area_log",121,76,"Long-term",NA,"Binary (any)"," CLE","Involved",1
"fixed",NA,"int_invol_bin_EE_1",0.198860404520815,0.0827446274309845,2.40330291760248,TRUE,"post_clearing_area_log",178,114,"Long-term",NA,"Binary (any)"," EE","Involved",1
"fixed",NA,"int_invol_bin_FE_1",0.140921868321614,0.115516606439776,1.21992735646266,TRUE,"post_clearing_area_log",54,37,"Long-term",NA,"Binary (any)"," FE","Involved",1
"fixed",NA,"int_invol_bin_NCLE_1",0.0830050099717658,0.0752450217766236,1.10312958933255,TRUE,"post_clearing_area_log",131,79,"Long-term",NA,"Binary (any)"," NCLE","Involved",1
NA,NA,"int_invol_bin_RFAC_1",0.294736468437985,0.171262863309031,1.72095959826477,TRUE,"post_clearing_area_log",11,9,"Long-term",0.10240111484362,"Binary (any)"," RFAC","Involved",1
"fixed",NA,"int_invol_bin_TC_1",0.321260002218175,0.11770233760018,2.72942754382207,TRUE,"post_clearing_area_log",109,62,"Long-term",NA,"Binary (any)"," TC","Involved",1
"fixed",NA,"int_invol_bin_OI_1",-0.0852229565138553,0.0943682938219334,-0.903088877231004,TRUE,"post_clearing_area_log",148,82,"Long-term",NA,"Binary (any)"," OI","Involved",1
"fixed",NA,"int_chnge_bin_CLE_1",0.0194244915887126,0.18106287305118,0.107280367650093,TRUE,"post_clearing_area_log",23,22,"Long-term",NA,"Binary (any)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_bin_EE_1",0.0805568362637297,0.138657336894467,0.58097781241134,TRUE,"post_clearing_area_log",36,32,"Long-term",NA,"Binary (any)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_bin_FE_1",0.262853585843715,0.162254192270872,1.62001105897405,TRUE,"post_clearing_area_log",21,17,"Long-term",NA,"Binary (any)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_bin_NCLE_1",0.208327307656625,0.0841146547464304,2.47670644651211,TRUE,"post_clearing_area_log",56,46,"Long-term",NA,"Binary (any)"," NCLE","Changed behavior",1
NA,NA,"int_chnge_bin_RFAC_1",0,0,NA,TRUE,"post_clearing_area_log",2,2,"Long-term",NA,"Binary (any)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_bin_TC_1",0.344754332806975,0.432386846295538,0.797328447339802,TRUE,"post_clearing_area_log",12,10,"Long-term",NA,"Binary (any)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_bin_OI_1",-0.277295810128731,0.129290528709814,-2.14474960305179,TRUE,"post_clearing_area_log",47,33,"Long-term",NA,"Binary (any)"," OI","Changed behavior",1
"fixed",NA,"int_avail_sum_CLE_1",0.0337937735180584,0.0833356253157354,0.40551412904173,TRUE,"post_clearing_area_log",188,92,"Long-term",NA,"Count (sum)"," CLE","Available",1
"fixed",NA,"int_avail_sum_CLE_2",0.566262182074766,0.188859809067416,2.99832020836488,FALSE,"post_clearing_area_log",24,475,"Long-term",NA,"Count (sum)"," CLE","Available",2
"fixed",NA,"int_avail_sum_EE_1",0.00462389410509075,0.0613352043095278,0.0753872781079572,TRUE,"post_clearing_area_log",465,165,"Long-term",NA,"Count (sum)"," EE","Available",1
"fixed",NA,"int_avail_sum_EE_2",0.184644851414806,0.202207837142975,0.91314389206512,FALSE,"post_clearing_area_log",15,475,"Long-term",NA,"Count (sum)"," EE","Available",2
"fixed",NA,"int_avail_sum_FE_1",0.094716439693597,0.101252452799529,0.935448347914373,TRUE,"post_clearing_area_log",101,59,"Long-term",NA,"Count (sum)"," FE","Available",1
"fixed",NA,"int_avail_sum_NCLE_1",0.0669482476981729,0.116615976442041,0.574091558813528,TRUE,"post_clearing_area_log",69,44,"Long-term",NA,"Count (sum)"," NCLE","Available",1
"fixed",NA,"int_avail_sum_NCLE_2",0.0959377945669673,0.0768187526639066,1.24888508651929,TRUE,"post_clearing_area_log",136,79,"Long-term",NA,"Count (sum)"," NCLE","Available",2
"fixed",NA,"int_avail_sum_NCLE_3",0.232854312563771,0.123004490243294,1.89305538442704,TRUE,"post_clearing_area_log",46,33,"Long-term",NA,"Count (sum)"," NCLE","Available",3
"fixed",NA,"int_avail_sum_NCLE_4",0.0102705519717081,0.153999654329527,0.0666920456180455,TRUE,"post_clearing_area_log",32,21,"Long-term",NA,"Count (sum)"," NCLE","Available",4
"fixed",NA,"int_avail_sum_NCLE_5",0.143416429407896,0.107769458788097,1.33077061925207,TRUE,"post_clearing_area_log",69,40,"Long-term",NA,"Count (sum)"," NCLE","Available",5
"fixed",NA,"int_avail_sum_RFAC_1",0.0614108169199717,0.0953182096745432,0.644271615357174,TRUE,"post_clearing_area_log",84,44,"Long-term",NA,"Count (sum)"," RFAC","Available",1
"fixed",NA,"int_avail_sum_TC_1",0.0529598254999114,0.095253206462695,0.555989950014466,TRUE,"post_clearing_area_log",279,56,"Long-term",NA,"Count (sum)"," TC","Available",1
"fixed",NA,"int_avail_sum_OI_1",0.0288249233360553,0.0917184241934856,0.314276260081043,TRUE,"post_clearing_area_log",168,79,"Long-term",NA,"Count (sum)"," OI","Available",1
"fixed",NA,"int_avail_sum_OI_2",-0.00103395487821465,0.131104322566944,-0.00788650486856901,TRUE,"post_clearing_area_log",87,47,"Long-term",NA,"Count (sum)"," OI","Available",2
"fixed",NA,"int_invol_sum_CLE_1",0.00223108862157556,0.0927625289541745,0.0240516148786515,TRUE,"post_clearing_area_log",121,76,"Long-term",NA,"Count (sum)"," CLE","Involved",1
"fixed",NA,"int_invol_sum_CLE_2",0.652946838404868,0.237700556119173,2.74693020944178,FALSE,"post_clearing_area_log",7,475,"Long-term",NA,"Count (sum)"," CLE","Involved",2
"fixed",NA,"int_invol_sum_EE_1",0.199584225001792,0.0830449971993452,2.40332628975471,TRUE,"post_clearing_area_log",178,113,"Long-term",NA,"Count (sum)"," EE","Involved",1
"fixed",NA,"int_invol_sum_EE_2",0.0381283731858973,0.261015983014803,0.146076775626935,FALSE,"post_clearing_area_log",5,475,"Long-term",NA,"Count (sum)"," EE","Involved",2
"fixed",NA,"int_invol_sum_FE_1",0.140921868321614,0.115516606439776,1.21992735646266,TRUE,"post_clearing_area_log",54,37,"Long-term",NA,"Count (sum)"," FE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_1",0.12854360120047,0.0929123724157533,1.38349283156046,TRUE,"post_clearing_area_log",75,54,"Long-term",NA,"Count (sum)"," NCLE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_2",0.107722305862343,0.111725650785755,0.964168076934374,TRUE,"post_clearing_area_log",60,42,"Long-term",NA,"Count (sum)"," NCLE","Involved",2
"fixed",NA,"int_invol_sum_NCLE_3",0.0799393991688779,0.200032830684234,0.399631394983696,TRUE,"post_clearing_area_log",18,16,"Long-term",NA,"Count (sum)"," NCLE","Involved",3
"fixed",NA,"int_invol_sum_NCLE_4",0.233309201374402,0.236888237341194,0.984891457647019,TRUE,"post_clearing_area_log",13,10,"Long-term",NA,"Count (sum)"," NCLE","Involved",4
"fixed",NA,"int_invol_sum_NCLE_5",-0.0422223940155635,0.220174903537552,-0.191767514540376,TRUE,"post_clearing_area_log",10,9,"Long-term",NA,"Count (sum)"," NCLE","Involved",5
NA,NA,"int_invol_sum_RFAC_1",0.294736468437985,0.171262863309031,1.72095959826477,TRUE,"post_clearing_area_log",11,9,"Long-term",0.10240111484362,"Count (sum)"," RFAC","Involved",1
"fixed",NA,"int_invol_sum_TC_1",0.321260002218175,0.11770233760018,2.72942754382207,TRUE,"post_clearing_area_log",109,62,"Long-term",NA,"Count (sum)"," TC","Involved",1
"fixed",NA,"int_invol_sum_OI_1",-0.0649351281386024,0.09931561006141,-0.65382600075105,TRUE,"post_clearing_area_log",129,76,"Long-term",NA,"Count (sum)"," OI","Involved",1
"fixed",NA,"int_invol_sum_OI_2",-0.104654927140765,0.166402852118351,-0.628925080360588,TRUE,"post_clearing_area_log",41,30,"Long-term",NA,"Count (sum)"," OI","Involved",2
"fixed",NA,"int_chnge_sum_CLE_1",0.0194244915887126,0.18106287305118,0.107280367650093,TRUE,"post_clearing_area_log",23,22,"Long-term",NA,"Count (sum)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_CLE_2",0.618525772849984,0.247937503539415,2.49468420073713,FALSE,"post_clearing_area_log",6,475,"Long-term",NA,"Count (sum)"," CLE","Changed behavior",2
"fixed",NA,"int_chnge_sum_EE_1",0.0805568362637297,0.138657336894467,0.58097781241134,TRUE,"post_clearing_area_log",36,32,"Long-term",NA,"Count (sum)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_sum_FE_1",0.262853585843715,0.162254192270872,1.62001105897405,TRUE,"post_clearing_area_log",21,17,"Long-term",NA,"Count (sum)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_1",0.208719101990426,0.0850194028123765,2.4549584575539,TRUE,"post_clearing_area_log",54,46,"Long-term",NA,"Count (sum)"," NCLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_2",0.231049060186648,0.193309512826435,1.19522860933439,TRUE,"post_clearing_area_log",6,6,"Long-term",NA,"Count (sum)"," NCLE","Changed behavior",2
NA,NA,"int_chnge_sum_RFAC_1",0,0,NA,TRUE,"post_clearing_area_log",2,2,"Long-term",NA,"Count (sum)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_sum_TC_1",0.344754332806975,0.432386846295538,0.797328447339802,TRUE,"post_clearing_area_log",12,10,"Long-term",NA,"Count (sum)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_sum_OI_1",-0.27325303923775,0.130529837624001,-2.09341438104651,TRUE,"post_clearing_area_log",46,33,"Long-term",NA,"Count (sum)"," OI","Changed behavior",1
"fixed",NA,"int_cat_tot_avail_1",-0.00388643733457177,0.0546534230652678,-0.0711105931998172,TRUE,"post_clearing_area_log",337,144,"Long-term",NA,"Count (sum)","Total","Available",1
"fixed",NA,"int_cat_tot_avail_2",0.0505711750026808,0.105819208147616,0.477901657817502,TRUE,"post_clearing_area_log",196,53,"Long-term",NA,"Count (sum)","Total","Available",2
"fixed",NA,"int_cat_tot_avail_3",0.250678330019231,0.138403315394863,1.81121622198174,TRUE,"post_clearing_area_log",67,38,"Long-term",NA,"Count (sum)","Total","Available",3
"fixed",NA,"int_cat_tot_avail_4",0.00126614868902464,0.0867632368246725,0.0145931472287418,TRUE,"post_clearing_area_log",167,87,"Long-term",NA,"Count (sum)","Total","Available",4
"fixed",NA,"int_cat_tot_avail_5",-0.0355847352608923,0.0989812475794227,-0.359509868092328,TRUE,"post_clearing_area_log",41,29,"Long-term",NA,"Count (sum)","Total","Available",5
"fixed",NA,"int_cat_tot_avail_6",0.101993230179356,0.0930327182122642,1.09631570633728,TRUE,"post_clearing_area_log",76,54,"Long-term",NA,"Count (sum)","Total","Available",6
"fixed",NA,"int_cat_tot_avail_7",0.126816107838304,0.106897288392293,1.18633605908611,TRUE,"post_clearing_area_log",70,41,"Long-term",NA,"Count (sum)","Total","Available",7
"fixed",NA,"int_cat_pos_avail_1",-0.0514591568113221,0.102274903398637,-0.50314549416634,TRUE,"post_clearing_area_log",134,73,"Long-term",NA,"Count (sum)","Positive","Available",1
"fixed",NA,"int_cat_pos_avail_2",0.216389221275183,0.104390141876613,2.07288942600491,TRUE,"post_clearing_area_log",79,56,"Long-term",NA,"Count (sum)","Positive","Available",2
"fixed",NA,"int_cat_pos_avail_3",0.0588754786264515,0.0779198953172458,0.755589806515316,TRUE,"post_clearing_area_log",125,72,"Long-term",NA,"Count (sum)","Positive","Available",3
"fixed",NA,"int_cat_pos_avail_5",0.0102705519717081,0.153999654329527,0.0666920456180455,TRUE,"post_clearing_area_log",32,21,"Long-term",NA,"Count (sum)","Positive","Available",5
"fixed",NA,"int_cat_pos_avail_6",0.143416429407896,0.107769458788097,1.33077061925207,TRUE,"post_clearing_area_log",69,40,"Long-term",NA,"Count (sum)","Positive","Available",6
"fixed",NA,"int_cat_ena_avail_1",0.024853774313885,0.0515029894083541,0.482569547892176,TRUE,"post_clearing_area_log",425,188,"Long-term",NA,"Count (sum)","Enabling","Available",1
"fixed",NA,"int_cat_ena_avail_2",0.0325276190661513,0.0766155793601881,0.424556197809733,TRUE,"post_clearing_area_log",294,103,"Long-term",NA,"Count (sum)","Enabling","Available",2
"fixed",NA,"int_cat_ena_avail_3",-0.040538522774898,0.136172881712817,-0.297698941705531,TRUE,"post_clearing_area_log",87,48,"Long-term",NA,"Count (sum)","Enabling","Available",3
"fixed",NA,"int_cat_neg_avail_1",0.0614108169199717,0.0953182096745432,0.644271615357174,TRUE,"post_clearing_area_log",84,44,"Long-term",NA,"Count (sum)","Negative","Available",1
"fixed",NA,"int_cat_tot_invol_1",0.0448056722016506,0.063264611008253,0.708226471127842,TRUE,"post_clearing_area_log",256,148,"Long-term",NA,"Count (sum)","Total","Involved",1
"fixed",NA,"int_cat_tot_invol_2",0.332775963650482,0.117416383300178,2.83415273318146,TRUE,"post_clearing_area_log",97,78,"Long-term",NA,"Count (sum)","Total","Involved",2
"fixed",NA,"int_cat_tot_invol_3",0.0914721675933908,0.0956803038497278,0.956018782476421,TRUE,"post_clearing_area_log",66,51,"Long-term",NA,"Count (sum)","Total","Involved",3
"fixed",NA,"int_cat_tot_invol_4",0.0295665851064704,0.0987001523212912,0.299559670487888,TRUE,"post_clearing_area_log",86,63,"Long-term",NA,"Count (sum)","Total","Involved",4
"fixed",NA,"int_cat_tot_invol_5",0.243894950172253,0.185084756067169,1.31774736804225,TRUE,"post_clearing_area_log",12,12,"Long-term",NA,"Count (sum)","Total","Involved",5
"fixed",NA,"int_cat_tot_invol_6",0.0837391202498671,0.234207786079706,0.357541999997255,TRUE,"post_clearing_area_log",13,11,"Long-term",NA,"Count (sum)","Total","Involved",6
"fixed",NA,"int_cat_tot_invol_7",-0.00900189878621959,0.237742506269724,-0.0378640695240537,TRUE,"post_clearing_area_log",7,7,"Long-term",NA,"Count (sum)","Total","Involved",7
"fixed",NA,"int_cat_pos_invol_1",0.0720777713376013,0.0922442632590754,0.78137944616854,TRUE,"post_clearing_area_log",123,80,"Long-term",NA,"Count (sum)","Positive","Involved",1
"fixed",NA,"int_cat_pos_invol_2",0.0481857762839673,0.13396431784993,0.359691125646952,TRUE,"post_clearing_area_log",37,33,"Long-term",NA,"Count (sum)","Positive","Involved",2
"fixed",NA,"int_cat_pos_invol_3",0.108065999325826,0.119471538329892,0.904533421403079,TRUE,"post_clearing_area_log",47,31,"Long-term",NA,"Count (sum)","Positive","Involved",3
"fixed",NA,"int_cat_pos_invol_4",-0.0121547704529303,0.207102760504064,-0.0586895627240653,TRUE,"post_clearing_area_log",15,15,"Long-term",NA,"Count (sum)","Positive","Involved",4
"fixed",NA,"int_cat_pos_invol_5",0.241888627958972,0.255577764534347,0.946438468149542,TRUE,"post_clearing_area_log",12,9,"Long-term",NA,"Count (sum)","Positive","Involved",5
"fixed",NA,"int_cat_pos_invol_6",-0.0422223940155635,0.220174903537552,-0.191767514540376,TRUE,"post_clearing_area_log",10,9,"Long-term",NA,"Count (sum)","Positive","Involved",6
"fixed",NA,"int_cat_ena_invol_1",0.0192259839909951,0.057102867673974,0.336690341030943,TRUE,"post_clearing_area_log",293,167,"Long-term",NA,"Count (sum)","Enabling","Involved",1
"fixed",NA,"int_cat_ena_invol_2",0.292773965277841,0.1141419250841,2.56499936427499,TRUE,"post_clearing_area_log",102,77,"Long-term",NA,"Count (sum)","Enabling","Involved",2
"fixed",NA,"int_cat_ena_invol_3",-0.132558637758369,0.185441443004251,-0.714827471199788,TRUE,"post_clearing_area_log",34,27,"Long-term",NA,"Count (sum)","Enabling","Involved",3
NA,NA,"int_cat_neg_invol_1",0.294736468437985,0.171262863309031,1.72095959826477,TRUE,"post_clearing_area_log",11,9,"Long-term",0.10240111484362,"Count (sum)","Negative","Involved",1
"fixed",NA,"int_cat_tot_chnge_1",0.0744063678401197,0.0808902256220629,0.919843742156967,TRUE,"post_clearing_area_log",133,97,"Long-term",NA,"Count (sum)","Total","Changed behavior",1
"fixed",NA,"int_cat_tot_chnge_2",0.0731939612089379,0.109897986179556,0.666017310720787,TRUE,"post_clearing_area_log",41,38,"Long-term",NA,"Count (sum)","Total","Changed behavior",2
"fixed",NA,"int_cat_tot_chnge_3",-0.399435468167727,0.53592077663984,-0.745325588368006,TRUE,"post_clearing_area_log",4,4,"Long-term",NA,"Count (sum)","Total","Changed behavior",3
"fixed",NA,"int_cat_tot_chnge_4",0.231049060186648,0.231049060186649,1,TRUE,"post_clearing_area_log",3,3,"Long-term",NA,"Count (sum)","Total","Changed behavior",4
"fixed",NA,"int_cat_pos_chnge_1",0.12906391758404,0.0930769478554116,1.38663676192447,TRUE,"post_clearing_area_log",66,55,"Long-term",NA,"Count (sum)","Positive","Changed behavior",1
"fixed",NA,"int_cat_pos_chnge_2",0.324531065689953,0.141564133347715,2.2924667287923,TRUE,"post_clearing_area_log",13,12,"Long-term",NA,"Count (sum)","Positive","Changed behavior",2
NA,NA,"int_cat_pos_chnge_3",0.693147180559945,NA,NA,TRUE,"post_clearing_area_log",1,1,"Long-term",NA,"Count (sum)","Positive","Changed behavior",3
"fixed",NA,"int_cat_ena_chnge_1",0.0337299825192451,0.107325929774723,0.314276173428401,TRUE,"post_clearing_area_log",91,69,"Long-term",NA,"Count (sum)","Enabling","Changed behavior",1
"fixed",NA,"int_cat_ena_chnge_2",-0.0829691696139279,0.175172509523709,-0.473642638559667,TRUE,"post_clearing_area_log",16,16,"Long-term",NA,"Count (sum)","Enabling","Changed behavior",2
NA,NA,"int_cat_neg_chnge_1",0,0,NA,TRUE,"post_clearing_area_log",2,2,"Long-term",NA,"Count (sum)","Negative","Changed behavior",1
"fixed",NA,"int_avail_bin_CLE_1",0.0727200939395323,0.0957099758807681,0.75979638768402,TRUE,"perwell_comp",188,93,"Short-term",NA,"Binary (any)"," CLE","Available",1
"fixed",NA,"int_avail_bin_EE_1",0.069895816638993,0.0774531813441852,0.902426671519032,TRUE,"perwell_comp",465,169,"Short-term",NA,"Binary (any)"," EE","Available",1
