DGP_Form,Inference_Form,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
101,homogenous,tau[232],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[233],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[234],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[235],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[236],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[237],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[238],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[239],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[240],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[241],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[242],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[243],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[244],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[245],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[246],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[247],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[248],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[249],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[250],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[251],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[252],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[253],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[254],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[255],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[256],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[257],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[258],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[259],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[260],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[261],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[262],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[263],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[264],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[265],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[266],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[267],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[268],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[269],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[270],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[271],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[272],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[273],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[274],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[275],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[276],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[277],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[278],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[279],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[280],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[281],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[282],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[283],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[284],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[285],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[286],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[287],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[288],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[289],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[290],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[291],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[292],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[293],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[294],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[295],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[296],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[297],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[298],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[299],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[300],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[301],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[302],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[303],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[304],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[305],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[306],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[307],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[308],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[309],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[310],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[311],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[312],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[313],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[314],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[315],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[316],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[317],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[318],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[319],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[320],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[321],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[322],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[323],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[324],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[325],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[326],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[327],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[328],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[329],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[330],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[331],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[332],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[333],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[334],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[335],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[336],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[337],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[338],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[339],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[340],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[341],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[342],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[343],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[344],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[345],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[346],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[347],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[348],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[349],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[350],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[351],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[352],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[353],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[354],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[355],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[356],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[357],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[358],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[359],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[360],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[361],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[362],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[363],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[364],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[365],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[366],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[367],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[368],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[369],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[370],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[371],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[372],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[373],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[374],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[375],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[376],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[377],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[378],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[379],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[380],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[381],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[382],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[383],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[384],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[385],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[386],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[387],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[388],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[389],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[390],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[391],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[392],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[393],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[394],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[395],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[396],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[397],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[398],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[399],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[400],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[401],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[402],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[403],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[404],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[405],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[406],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[407],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[408],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[409],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[410],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[411],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[412],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[413],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[414],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[415],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[416],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[417],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[418],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[419],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[420],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[421],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[422],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[423],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[424],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[425],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[426],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[427],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[428],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[429],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[430],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[431],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[432],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[433],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[434],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[435],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[436],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[437],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[438],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[439],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[440],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[441],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[442],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[443],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[444],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[445],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[446],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[447],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[448],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[449],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[450],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[451],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[452],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[453],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[454],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[455],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[456],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[457],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[458],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[459],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[460],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[461],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[462],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[463],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[464],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[465],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[466],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[467],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[468],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[469],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[470],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[471],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[472],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[473],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[474],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[475],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[476],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[477],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[478],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[479],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[480],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[481],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[482],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[483],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[484],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[485],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[486],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[487],-0.0152,0.0278,-0.0682,0.0352,0.0005,0.0003,2998.3898,4918.3684,1.0011
101,homogenous,tau[488],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[489],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[490],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[491],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[492],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
101,homogenous,tau[493],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
